Name,Images,Started,Image Enhancer Checked,Enhanced Images,Image Upscaler Checked,Upscaled Images,Video Generation Checked,Videos,Video Upscaler Checked,Video Upscaled,Merge Videos Checked,Final Video,Status
Immobilie 1,"immo1.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/6-2OwfDvPBTB2WYrC8-46A/XDzTboV_wYYkWiPwsOKAUX56pcRQn8AeFTO-57Y9DZd3dHP-sL4UlkY0BFJ9hptq6SE8i3as_w_YWjRN7yJlGqGL8B5vzsjDE94nueYHr7PDhIlxR4TLccMcbIUAvA_6pWEYt3i43DJOPfDwIz1wQQ/hShiH4KnuKZW-xFUC9qDL7SMmYnPV7F7jLlsnWFrpEY),immo2.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/yMmnrVui6hclhxQ5GDJwQQ/DANt3cRWdblEvvRVa1BMUJwA6WA7RThPQeH-hm6bShHm80cPz4IB3ST_MoI9DZZmn4hUD6kWjZeidFvjfaUt3djOGozeiqlZwLBElEmH1MSpcSi_motVaIGlS05ER76jc2ETEVZIMyD-ytq9fnSSmg/YQoN9FEE6s0Fxl7YvDNTipU4meKUq-qrzhZdLVIudEQ),immo3.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/SPPA60u5z9CEB2bbW4tZpw/pJTKC1FyXiJ46tb22QDLeMl6o1gsgbXX03UCP5VpA9XuCHu9VtfTavJcYzoMvtLX2HsllyHQNM6zusCmjuwxU26lVFlFtHfUgVtMQFwhjQ50NAtgNC9ZwKDopVoCNA5on4ZXOF96R_mxV4rbjXi7Fw/RmRPQazusxT5Mbv8H0h2jCWzI9FMqiHKjjilrBnrvK4),immo4.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/FrVU-T-CYk5bAJ4L1MsYuA/8xweVpi160Gj466q9Q-f7diY_ZatvivhOM93EYI8XW88LQDU_qMJEcgwbjWAyF9PjVEQ847XW4EWLAnYoGr5YVVEhP0bTcmRBF1lTHZEJO8CS1afQfbX28C-iNpRx2QXp7y7b2m64JneuVROXoTSCw/qFaR3ljjBhXqk0M-ak-lPB2adEitbFwVydTkpjx_RsU),immo6.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/KNEuIe6q1m4yTQdzN5RNxA/X3fnAJATfoRhTXUzYH5WJd4Io1s8NjQb7yASWd_CdYkUhu6L5VppijbpcUHMOYtvf1u1U3Ix2FdYeXnEmRhgF3R-fh7s3dmMgFznbbJIS_K5WAS2gqQ8-dvOoPrAwlXy6OBNVLKJHR6rkoDD4Avaug/mcxWIBlKuiQ-PhEV7aMtDEsy9DNs7EIb6YsuBx91ZsI)",checked,checked,"sample.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/S6uOyJ5xVWPzy4Mdw0WmYg/sEHCAvvBfcsNOOpXSwxyO__6Q_UENXGlwivAD-8cX-ueHNdUPNW6Ae3wQIZiP59Gxh5bnylCTQBMJ00ZEC2_a-Ejllwlh049GxjhmfRXjeacjwCZrMPxAr3dtfygCsIZ1R4spS6Qjfcj6DssA6MNKQ/0858WvT1tAwQRrxWuhrmEhgvrxkzMe0Q5h0WioHEsr8),sample.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/cdYj0BAf_AYWS1Gq4yNIkw/R0i9IBP4ivJuwVkphdECMuzZEgYO7geB2C1XwJHH2iKLr4-3UA2DYPofgLn4Ztzt7CwW49xhNCdyX0PkoZkCyIWPMdUzqJWhW76NfgI3geeEMMg8CBEFYKyRrRyoq0Z2CXvhqX03iOnmVs0Vpi-_-Q/vLoTB-kfnCJb2KFXro0jNBpFHmYamRGBlU_WLQc7DpI),sample.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/eWNZ2WI0f37SKg9Ec62isA/a38dABoyvYpn4yoYpXAp8okIwmmoYCc1dkfncUoAtY7MOV6DrktsdC5Ad2xCyK6sMPDbNWEMQ748O0IfbAJ4r_BX5QCcBqXBx-NLXDKNfsN_sfVO3Vhj3dK-S7ulZtEY-AcwIO1kQbVE-KLHmwNNMg/ucSTf8qpjD72TNcI4f40UOAiaCr2glEXfbJtDbYHwQc),sample.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/KjjNEnMi8CheLzZZtqNZMA/-qBFnATGIGQ5YU9o32DEtAkO7Y5CTqelXaK5JjouIuTlXCFVghwZ_QkCIXxCExsfzUVTrIpjijxhYKFoL0efW7i48sM78EMdojUpN2OQxOzynQTC5MUF1pD4LiNITKUnXCWf7oKYiRs4vuf0GqS2BQ/TdGoRBGOcEgVJiKkDfndKsYoaThAY7rVDds_vH2RXKA),sample.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/8ZTpjHNoPgpRJwGuHbFqng/Y578ciOEGEX8DTnpTH09JzpTfEAyZ8AA-wk73iBPfrUDbyLXRGnqGU0U1SxJXGAdXWJWBS1DTjV4v-1EuJz81SPZI0aUNuWsC_4F-Y-VwjCiRHiPfwyk3XNP-_F4h6VVfQg9UqTq8a1Zg3_itlpe2w/SKAsgh62G61MJONiUXqKbx7dDt0i9H1JnSNB72hQKXw)",checked,"38c37a97-4aa8-4d3d-8393-6f4d70e5b776-u1_f782a064-c6f7-42b6-8e21-a50336a82fb8.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/qNNw5Xt3w1wmGWGe5RC3Ew/iKSZF38NbBaMdY03CoUBTWyl9J4Bf4wt7V2ptYCgwpv4KHfEeRuKZbkRWw-cmNwupq712Qj7o7U04PJRCc-HNUZstYvAG-uubzcwyJKo9AjxL2uP-Kip8Tqx_-2EAuMYMXCigJMVnrK1doyA5VxDOw/FQsjKDD29SHGmIZrUnSaeqNTufBh2EZaMNH7AswiEsw),fa12cd16-c84b-4e28-91aa-260cb4c8a7f5-u1_f20461a6-8ab6-42ef-b88a-710b65591431.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/oqACOcXzbS3Eec5_6tITIg/pswfYNd4bH8F-MRH7MYa7MZK5JoiKyK6nFhJlQ2Lj_nTBbFVhp3J6AU5YjaK79r2hH2gsmauUjEi10i0xwl4-MOgfJPfVTe5780poAJksTI9pmKccGr2vIR2IKHd4v5hsSQjKHCKs27iYZzGeBx-Ig/ETscbK3oYNI2VIPc6ar_PnuiGDAYAOTJQqXCRCautq0),2375a03a-4bf0-490e-8817-21ee136a00a9-u1_f987b36a-edca-4523-abf3-3697c39fdcef.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/ihqyz1NqUCrn0LJKR6lteA/I8tWao-2N6t6whK-qOgd1ZMDBZi5xv6os2b5u2vf1Owszb_pHuHUNlIgyYQoCyHb9ceCL1CIxY1RfZXMfgHamUdH6W64PJScOmGHC30WYBpa0-JmzUvmj28dFbpwZ2eNZfDdzlqCfNDjJTjmmVTjgA/rB6_EwUKq5aG_qtyO4QqX2k98k_5Vw0DZTJhYpA3X-c),e73f05a1-b3d5-4a1a-9394-33858a95e994-u2_f44cad5d-6a83-4fd0-b0e4-12c760816bca.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/dEcT7vd3lVgN_HA57che7Q/iOPCFTISlwG9hftMVlMTvf0Z3Ni_ZiMisNipi2CVB4hWbRnKQ-Dbbij86kV66l6B9W5ydYwlg8BVJ57uZ1EVsbse3r_W3gL0Mz17qKoUmvpgR00ct2Oi0ppusizsW9k4lHAFLO05-HO0f4M7d33cfw/b0pzoK-_ZfHCoYMw2SyZ16KtoHApYLrJA-qaOt_ZsGI),0a05ec38-3a53-448f-9f0d-121892de6b0c-u2_9d0a362e-4e77-4767-9110-8d918fb6ae12.png (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/XGX-_c1ujQyz7ysnGwFWhA/fousttmnKDtGfn9a6YHTiVV9yLFQYQXRw9fNwvFCdpx7aEU1kxP5ub_Xa0jMZTTAwdAA7T4fcwCPqRnVqIzMWmwG5FMv956qa6E8eCScYQZzP9feBwnLYxt_fJw3bXK7URe4d_8Lk6ekMr6NFfjKJA/-If6ZyikiB9L3HjGV33sQ31tdztS1OPQgIkEyBbRJ98)",checked,"1.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/tZs1aP-6T51dpgDc_W5Psg/X3I5zbS8wOPNkTMjt-JzgP2nV6vZVt0RW9aImVGLZzhaLGsVvLOKoL6YScR8Xa3T9Ykx-1GZ0s7-2DlXLp5tMCpId9s9zylON3souPudyxuNIvgv8fnR_2semnZCaxWBT2_Pis39w79zsvqujw3Yvw/hfgbiyj-x7geENLHc4L9D07UFM4qh0bSz1SMKhqEWsE),1.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/GDyK68hUpzmXfDgxlvIH2A/5c4mcK81BgTkhQxL7_iy87OXD15WssiLc5QE36kc4E5gdn36JsQF0-N2KuxS6-dupE9pZ4_chhZ-XUif7auPGhPyMu9DYwwbIS-3xusLikodBsYaASTherihXR1BNIxbNbr3kB-i6xuNmmop92QBFQ/YMryk-s58QizpSU9aLrwltXSrBzZSm6PDvE42Sgt_7Y),1.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/LgyXXOjP2n0cK6GXSHepBQ/hin-ZDPNtR1UBnWMWMUkoA2fHWLRNdVa-AQEyFAlABcacwI0oEEelQq2Y6qCz8NaZhkTywmOt-IuoqdRf11g5VN4hfFEko6zk9cvuZFtfyWsTtRIPMCvmj0woWxnuoVb7PNLMVZ7z8Kn_wqQz515gA/hbPoe9b409mJBOeipKDJUqLBWHxLMETjv1GQpKSpEhY),1.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/Go3n2hx-Are2BVgNwQw6UQ/CruzY6KU1rFwOmIeIddHiUaK5Ti5GLnf6Q70MbZqKieBVE8iTTiMOtYMXAI7lSY3_C6gPAfj8zQLlTlXpJZlLhAEhgKgOdJUaNsLPRib7txYeXF7YhTEL557v2xNfTzKH7XUVlcKwRGe8_-hnuHl2g/e_rei5vKQhIuza_r9Fh070AO6TTbmhLirSWV_bY4fzY),1.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/RgUD70XW5tLq7DgrFPnTgg/g4d-fXPga7Jk23gYqjmy_AgQNW55lvb6WjkBcP6-wew3yvsNKh7HFrz7LhXzQ_qEvRm0GiiAzyt4jHFz__AcLD9iHLpSlGTuvUQ6Q-sBggHk2zJ4vsZQ7-q_pDOggEr26VoE961etJn9GQeFafRTNg/rc2-IuKogwV9F1azjgpGMEpYMv3PfTegWEsk0Ls3F-c)",checked,"30cd7bc5-d601-4040-a893-3be83130517f-u2_4916a859-c6c3-4e17-af7d-c7356d58234f.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/dEKYife8hIChzTpf0eNx8Q/RkgYcwrdFlcbamhH5q3LKc1BN6WkOLGjwHvihcNo6ElEXhbyhC2YxFfZcOIK2Y9MQksNsU_GXnCRWb6pDD7IlPI1mPLmshi1TiF-R9a5-UkqRBM1r-nbXNsFSS7WXc08grdIWqrV07gZQX4dHvcLAg/0ij_TvxGWXSt_1lEDMynbAKSVU2HDGY7wxfnCEW8ODk),a12ead27-5e61-4be3-8d2f-7399e596677b-u2_6c4d8511-9f78-43e1-9dc9-2c135369019f.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/tfodI8HGd_MDEoggVv_Ydg/FH39WFn2g1GurCe_OsxSQOl6XrQm2pGrcBWIusbZrLIX34RLhedMSe5090HO31_aimhxfgJi6eiFi6_fefPTboum0ZR0bY3AEYEIuQDwxiSpvFGOlXT9XkPmJTTh_hp7CAIZ3EtIk6kAHfFvjxmV2w/PtiFH2sXh7knydLPDh1_5Hm-i0RW05-QLxE_XSUHTIE),b82f4167-cddf-4ab6-9377-d9a182d447d7-u2_e3d3a49f-7393-4811-901f-038afd878c2c.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/jA9L2KglQLfeFnnD16b18A/1UqGq57x94oJOtWP5dHkcKP3YvNuuAWLwKpiidfBkPvkVFW35TExCErkOF73iIa1tzJrwM9gfpY1dJqYdpAlpNMVq4WPhfkLtc_IJ9K-VWcy6xrYnnbXjMUZy5Z5gaP3FI-ng9SCq5qlFhtPTVUTyQ/8npj5ItyurkJwsjg1xL886JbevBtV1iMQ_9WE12GCFI),5ab2ec3f-ad84-4e45-b0a1-c16f8d0c066c-u2_3de5d49a-0287-4949-b4ef-e8c256147960.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/MWAKOqH-0xQAjrb9PduImQ/dKMDyZusrOE82sjKhrrHpMqMGRUkgTJE7o8ELtY4zcGsD4qH1u_UH_KFlFvnzAT-xM7kmW5DGBoUUUjwrFwtvKr5j93E2BsR0H2oWKHzxo7sQPKl6mn_TaNfFubCdHVHRTUh9V4A_jxROFuC_nm-1w/pzM4bmRGYF0sx3j_eTLzcrJmAOqK8wtNxmomU1ytx84),2527b571-17d0-49a0-8e27-36b2a645700c-u1_85dc9a88-2a5a-4911-97b5-0207fc4e27c8.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/ExB1QFggkgeF_kv5ocwz3g/tMTNy9FE76rjWZu6UfkpRVlaGnPXFsXZe_yGueURhdB8sgREicsk3COHtm9o-Vpiky-yV5DShV1BTroOpcn3w0got70vlwpMEGe3hUS6PdvB4d9d5dII-HCXP4KgpHmwQIIZgjXjRHg3tFOvOsPb6Q/A8gaoUGvtxQU0H2c1zJWM0rnBX57VnfJtowuIeNJHmI)",checked,finalvideo_26678.mp4 (https://v5.airtableusercontent.com/v3/u/45/45/1757181600000/2E6G_sDawAZ-a99i5_s0Tg/or9gxZIS9ApYPpjEZh6theClunuuK1uySNquQBL6axNV0_licZJw0dPDqndaVT_QcNADG2iZHkRFvcezKJnOzPKq6QE4cl_Ak3GPy3KQXaeTqMfi6zTvfsQ3lcZ898q5yBz1GrCKf3_Ygt69N2xieg/NxO9Pe7uuC5KvI_yC-AwPLBP9MeTMHPZ09EM6xIJYQQ),In progress
